Vecka,År,Region,Antal vaccinerade,Andel vaccinerade,Vaccinationsstatus,,,
38,2021,Skåne,912107,0.802485,Minst 1 dos,,,
38,2021,Skåne,844363,0.742883,Färdigvaccinerade,,,
38,2021,Halland,236841,0.858617,Minst 1 dos,,,
38,2021,Halland,227171,0.823561,Färdigvaccinerade,,,
38,2021,Västra Götaland,1181091,0.826731,Minst 1 dos,,,
38,2021,Västra Götaland,1033884,0.723690,Färdigvaccinerade,,,
38,2021,Värmland,211407,0.893238,Minst 1 dos,,,
38,2021,Värmland,203151,0.858354,Färdigvaccinerade,,,
38,2021,Örebro,214626,0.852804,Minst 1 dos,,,
38,2021,Örebro,203459,0.808432,Färdigvaccinerade,,,
38,2021,Västmanland,190562,0.834415,Minst 1 dos,,,
38,2021,Västmanland,177366,0.776633,Färdigvaccinerade,,,
38,2021,Dalarna,205879,0.861707,Minst 1 dos,,,
38,2021,Dalarna,190901,0.799016,Färdigvaccinerade,,,
38,2021,Gävleborg,203576,0.848898,Minst 1 dos,,,
38,2021,Gävleborg,188758,0.787108,Färdigvaccinerade,,,
38,2021,Västernorrland,178589,0.875046,Minst 1 dos,,,
38,2021,Västernorrland,172396,0.844702,Färdigvaccinerade,,,
38,2021,Jämtland,94331,0.865795,Minst 1 dos,,,
38,2021,Jämtland,87667,0.804631,Färdigvaccinerade,,,
38,2021,Västerbotten,204105,0.898567,Minst 1 dos,,,
38,2021,Västerbotten,184032,0.810196,Färdigvaccinerade,,,
38,2021,Norrbotten,186806,0.884796,Minst 1 dos,,,
38,2021,Norrbotten,174357,0.825832,Färdigvaccinerade,,,
