Län,Län_namn,Kommun,Kommun_namn,Ålder,Befolkning,Antal minst 1 dos,Antal färdigvaccinerade,Andel minst 1 dos,Andel färdigvaccinerade
18,Örebro,1862,Degerfors,40-49,1138,963,917,0.846221,0.8058
18,Örebro,1862,Degerfors,50-59,1332,1156,1123,0.867868,0.843093
18,Örebro,1862,Degerfors,60-69,1309,1191,1168,0.909855,0.892284
18,Örebro,1862,Degerfors,70-79,1328,1264,1238,0.951807,0.932229
18,Örebro,1862,Degerfors,80-89,588,560,508,0.952381,0.863946
18,Örebro,1862,Degerfors,90 eller äldre,113,105,93,0.929204,0.823009
18,Örebro,1863,Hällefors,16-17,204,147,52,0.720588,0.254902
18,Örebro,1863,Hällefors,18-29,933,608,453,0.651661,0.485531
18,Örebro,1863,Hällefors,30-39,674,432,363,0.64095,0.538576
18,Örebro,1863,Hällefors,40-49,642,498,460,0.775701,0.716511
18,Örebro,1863,Hällefors,50-59,930,811,777,0.872043,0.835484
18,Örebro,1863,Hällefors,60-69,900,811,796,0.901111,0.884444
18,Örebro,1863,Hällefors,70-79,939,890,869,0.947817,0.925453
18,Örebro,1863,Hällefors,80-89,494,466,428,0.94332,0.866397
18,Örebro,1863,Hällefors,90 eller äldre,88,79,75,0.897727,0.852273
18,Örebro,1864,Ljusnarsberg,16-17,136,81,45,0.595588,0.330882
18,Örebro,1864,Ljusnarsberg,18-29,525,301,231,0.573333,0.44
18,Örebro,1864,Ljusnarsberg,30-39,411,254,216,0.618005,0.525547
18,Örebro,1864,Ljusnarsberg,40-49,502,361,339,0.719124,0.675299
18,Örebro,1864,Ljusnarsberg,50-59,675,535,512,0.792593,0.758519
18,Örebro,1864,Ljusnarsberg,60-69,759,661,643,0.870883,0.847167
18,Örebro,1864,Ljusnarsberg,70-79,713,648,633,0.908836,0.887798
18,Örebro,1864,Ljusnarsberg,80-89,304,283,258,0.930921,0.848684
18,Örebro,1864,Ljusnarsberg,90 eller äldre,53,45,43,0.849057,0.811321
18,Örebro,1880,Örebro,16-17,5104,3277,1663,0.642045,0.325823
18,Örebro,1880,Örebro,18-29,28418,20759,17755,0.730488,0.62478
18,Örebro,1880,Örebro,30-39,20898,15606,14082,0.74677,0.673844
18,Örebro,1880,Örebro,40-49,19306,16102,15266,0.834041,0.790739
18,Örebro,1880,Örebro,50-59,18227,16025,15499,0.87919,0.850332
18,Örebro,1880,Örebro,60-69,14944,13685,13462,0.915752,0.90083
18,Örebro,1880,Örebro,70-79,13954,13243,13103,0.949047,0.939014
18,Örebro,1880,Örebro,80-89,5736,5430,5343,0.946653,0.931485
18,Örebro,1880,Örebro,90 eller äldre,1419,1322,1279,0.931642,0.901339
18,Örebro,1881,Kumla,16-17,814,612,350,0.751843,0.429975
18,Örebro,1881,Kumla,18-29,2791,2030,1773,0.727338,0.635256
18,Örebro,1881,Kumla,30-39,2827,2270,2059,0.802971,0.728334
18,Örebro,1881,Kumla,40-49,2943,2538,2424,0.862385,0.823649
18,Örebro,1881,Kumla,50-59,2694,2414,2361,0.896065,0.876392
18,Örebro,1881,Kumla,60-69,2142,1985,1960,0.926704,0.915033
18,Örebro,1881,Kumla,70-79,2209,2107,2093,0.953825,0.947488
18,Örebro,1881,Kumla,80-89,867,846,836,0.975779,0.964245
18,Örebro,1881,Kumla,90 eller äldre,199,188,185,0.944724,0.929648
18,Örebro,1882,Askersund,16-17,379,269,122,0.709763,0.3219
18,Örebro,1882,Askersund,18-29,1281,875,735,0.68306,0.57377
18,Örebro,1882,Askersund,30-39,1166,853,779,0.731561,0.668096
18,Örebro,1882,Askersund,40-49,1206,978,933,0.810945,0.773632
18,Örebro,1882,Askersund,50-59,1605,1404,1370,0.874766,0.853583
18,Örebro,1882,Askersund,60-69,1631,1515,1502,0.928878,0.920907
18,Örebro,1882,Askersund,70-79,1686,1596,1575,0.946619,0.934164
18,Örebro,1882,Askersund,80-89,644,603,593,0.936335,0.920807
18,Örebro,1882,Askersund,90 eller äldre,121,114,113,0.942149,0.933884
18,Örebro,1883,Karlskoga,16-17,1036,782,396,0.754826,0.382239
18,Örebro,1883,Karlskoga,18-29,4119,3195,2804,0.775674,0.680748
18,Örebro,1883,Karlskoga,30-39,3394,2710,2475,0.798468,0.729228
18,Örebro,1883,Karlskoga,40-49,3444,3026,2884,0.87863,0.837398
18,Örebro,1883,Karlskoga,50-59,4152,3759,3689,0.905347,0.888487
18,Örebro,1883,Karlskoga,60-69,3514,3307,3259,0.941093,0.927433
18,Örebro,1883,Karlskoga,70-79,3645,3513,3444,0.963786,0.944856
18,Örebro,1883,Karlskoga,80-89,1784,1704,1537,0.955157,0.861547
18,Örebro,1883,Karlskoga,90 eller äldre,362,342,317,0.944751,0.875691
18,Örebro,1884,Nora,16-17,342,233,132,0.681287,0.385965
18,Örebro,1884,Nora,18-29,1174,820,695,0.698467,0.591993
18,Örebro,1884,Nora,30-39,1178,888,788,0.75382,0.66893
18,Örebro,1884,Nora,40-49,1234,1037,981,0.840357,0.794976
18,Örebro,1884,Nora,50-59,1365,1206,1161,0.883516,0.850549
18,Örebro,1884,Nora,60-69,1345,1245,1222,0.925651,0.90855
18,Örebro,1884,Nora,70-79,1509,1452,1408,0.962227,0.933068
18,Örebro,1884,Nora,80-89,612,581,536,0.949346,0.875817
18,Örebro,1884,Nora,90 eller äldre,101,87,79,0.861386,0.782178
18,Örebro,1885,Lindesberg,16-17,783,480,256,0.613027,0.326948
18,Örebro,1885,Lindesberg,18-29,3001,2014,1705,0.67111,0.568144
18,Örebro,1885,Lindesberg,30-39,2698,1945,1755,0.720904,0.650482
18,Örebro,1885,Lindesberg,40-49,2693,2184,2088,0.810991,0.775343
18,Örebro,1885,Lindesberg,50-59,3051,2681,2611,0.878728,0.855785
18,Örebro,1885,Lindesberg,60-69,2914,2688,2637,0.922443,0.904942
18,Örebro,1885,Lindesberg,70-79,2986,2820,2727,0.944407,0.913262
18,Örebro,1885,Lindesberg,80-89,1215,1155,1051,0.950617,0.865021
18,Örebro,1885,Lindesberg,90 eller äldre,296,276,263,0.932432,0.888514
19,Västmanland,1904,Skinnskatteberg,16-17,152,76,15,0.5,0.098684
19,Västmanland,1904,Skinnskatteberg,18-29,495,289,208,0.583838,0.420202
19,Västmanland,1904,Skinnskatteberg,30-39,410,263,212,0.641463,0.517073
19,Västmanland,1904,Skinnskatteberg,40-49,450,343,314,0.762222,0.697778
19,Västmanland,1904,Skinnskatteberg,50-59,635,546,521,0.859843,0.820472
19,Västmanland,1904,Skinnskatteberg,60-69,649,606,595,0.933744,0.916795
19,Västmanland,1904,Skinnskatteberg,70-79,651,634,624,0.973886,0.958525
19,Västmanland,1904,Skinnskatteberg,80-89,260,235,226,0.903846,0.869231
19,Västmanland,1904,Skinnskatteberg,90 eller äldre,48,45,45,0.9375,0.9375
19,Västmanland,1907,Surahammar,16-17,340,213,32,0.626471,0.094118
19,Västmanland,1907,Surahammar,18-29,1190,768,553,0.645378,0.464706
19,Västmanland,1907,Surahammar,30-39,1111,762,616,0.685869,0.554455
19,Västmanland,1907,Surahammar,40-49,1194,934,834,0.782245,0.698492
19,Västmanland,1907,Surahammar,50-59,1348,1170,1096,0.867953,0.813056
19,Västmanland,1907,Surahammar,60-69,1228,1114,1080,0.907166,0.879479
19,Västmanland,1907,Surahammar,70-79,1262,1196,1164,0.947702,0.922345
19,Västmanland,1907,Surahammar,80-89,553,516,492,0.933092,0.889693
19,Västmanland,1907,Surahammar,90 eller äldre,91,86,81,0.945055,0.89011
19,Västmanland,1960,Kungsör,16-17,333,175,33,0.525526,0.099099
19,Västmanland,1960,Kungsör,18-29,1032,696,521,0.674419,0.504845
19,Västmanland,1960,Kungsör,30-39,985,707,581,0.717766,0.589848
19,Västmanland,1960,Kungsör,40-49,998,813,752,0.814629,0.753507
19,Västmanland,1960,Kungsör,50-59,1190,1059,1004,0.889916,0.843697
19,Västmanland,1960,Kungsör,60-69,1069,982,966,0.918616,0.903648
19,Västmanland,1960,Kungsör,70-79,1056,1006,973,0.952652,0.921402
19,Västmanland,1960,Kungsör,80-89,432,409,379,0.946759,0.877315
19,Västmanland,1960,Kungsör,90 eller äldre,82,77,71,0.939024,0.865854
19,Västmanland,1961,Hallstahammar,16-17,550,305,24,0.554545,0.043636
19,Västmanland,1961,Hallstahammar,18-29,2181,1374,965,0.629986,0.442458
19,Västmanland,1961,Hallstahammar,30-39,1938,1440,1170,0.743034,0.603715
19,Västmanland,1961,Hallstahammar,40-49,1824,1498,1336,0.821272,0.732456
19,Västmanland,1961,Hallstahammar,50-59,2141,1895,1794,0.8851,0.837926
19,Västmanland,1961,Hallstahammar,60-69,1827,1675,1600,0.916804,0.875753
19,Västmanland,1961,Hallstahammar,70-79,1894,1804,1731,0.952482,0.913939
19,Västmanland,1961,Hallstahammar,80-89,920,864,803,0.93913,0.872826
19,Västmanland,1961,Hallstahammar,90 eller äldre,202,183,161,0.905941,0.79703
19,Västmanland,1962,Norberg,16-17,186,111,32,0.596774,0.172043
19,Västmanland,1962,Norberg,18-29,659,408,311,0.61912,0.471927
19,Västmanland,1962,Norberg,30-39,642,459,373,0.714953,0.580997
19,Västmanland,1962,Norberg,40-49,588,468,426,0.795918,0.72449
19,Västmanland,1962,Norberg,50-59,746,652,626,0.873995,0.839142
19,Västmanland,1962,Norberg,60-69,801,740,727,0.923845,0.907615
19,Västmanland,1962,Norberg,70-79,789,747,736,0.946768,0.932826
19,Västmanland,1962,Norberg,80-89,299,284,270,0.949833,0.90301
19,Västmanland,1962,Norberg,90 eller äldre,83,77,74,0.927711,0.891566
19,Västmanland,1980,Västerås,16-17,5509,3424,680,0.621528,0.123434
19,Västmanland,1980,Västerås,18-29,23726,16000,11765,0.674366,0.49587
19,Västmanland,1980,Västerås,30-39,20921,15231,12410,0.728024,0.593184
19,Västmanland,1980,Västerås,40-49,19301,16018,14474,0.829905,0.749909
19,Västmanland,1980,Västerås,50-59,20103,17783,16906,0.884594,0.840969
19,Västmanland,1980,Västerås,60-69,15300,14142,13669,0.924314,0.893399
19,Västmanland,1980,Västerås,70-79,14567,13862,13392,0.951603,0.919338
19,Västmanland,1980,Västerås,80-89,6718,6395,6158,0.95192,0.916642
19,Västmanland,1980,Västerås,90 eller äldre,1550,1430,1327,0.922581,0.856129
19,Västmanland,1981,Sala,16-17,710,454,93,0.639437,0.130986
19,Västmanland,1981,Sala,18-29,2910,1883,1167,0.647079,0.401031
19,Västmanland,1981,Sala,30-39,2662,1988,1546,0.746807,0.580766
19,Västmanland,1981,Sala,40-49,2612,2190,1971,0.838438,0.754594
19,Västmanland,1981,Sala,50-59,2927,2616,2502,0.893748,0.8548
19,Västmanland,1981,Sala,60-69,2875,2662,2568,0.925913,0.893217
19,Västmanland,1981,Sala,70-79,2788,2664,2585,0.955524,0.927188
19,Västmanland,1981,Sala,80-89,1173,1123,1084,0.957374,0.924126
19,Västmanland,1981,Sala,90 eller äldre,275,258,246,0.938182,0.894545
19,Västmanland,1982,Fagersta,16-17,456,234,30,0.513158,0.065789
19,Västmanland,1982,Fagersta,18-29,1630,956,709,0.586503,0.434969
19,Västmanland,1982,Fagersta,30-39,1586,1091,870,0.687894,0.54855
19,Västmanland,1982,Fagersta,40-49,1509,1154,1026,0.764745,0.67992
19,Västmanland,1982,Fagersta,50-59,1731,1473,1397,0.850953,0.807048
19,Västmanland,1982,Fagersta,60-69,1544,1404,1375,0.909326,0.890544
19,Västmanland,1982,Fagersta,70-79,1491,1399,1375,0.938296,0.9222
19,Västmanland,1982,Fagersta,80-89,763,723,705,0.947575,0.923984
19,Västmanland,1982,Fagersta,90 eller äldre,163,146,136,0.895706,0.834356
19,Västmanland,1983,Köping,16-17,892,462,92,0.517937,0.103139
19,Västmanland,1983,Köping,18-29,3412,2182,1623,0.639508,0.475674
19,Västmanland,1983,Köping,30-39,3080,2093,1731,0.679545,0.562013
19,Västmanland,1983,Köping,40-49,2867,2270,2058,0.791768,0.717824
19,Västmanland,1983,Köping,50-59,3437,3048,2915,0.88682,0.848123
19,Västmanland,1983,Köping,60-69,3100,2832,2741,0.913548,0.884194
19,Västmanland,1983,Köping,70-79,3022,2840,2768,0.939775,0.91595
19,Västmanland,1983,Köping,80-89,1387,1323,1279,0.953857,0.922134
19,Västmanland,1983,Köping,90 eller äldre,345,320,298,0.927536,0.863768
19,Västmanland,1984,Arboga,16-17,465,294,62,0.632258,0.133333
19,Västmanland,1984,Arboga,18-29,1859,1245,958,0.669715,0.515331
19,Västmanland,1984,Arboga,30-39,1560,1134,964,0.726923,0.617949
19,Västmanland,1984,Arboga,40-49,1513,1294,1191,0.855254,0.787178
19,Västmanland,1984,Arboga,50-59,1917,1713,1637,0.893584,0.853938
19,Västmanland,1984,Arboga,60-69,1640,1540,1520,0.939024,0.926829
19,Västmanland,1984,Arboga,70-79,1859,1782,1736,0.95858,0.933835
19,Västmanland,1984,Arboga,80-89,820,782,735,0.953659,0.896341
19,Västmanland,1984,Arboga,90 eller äldre,189,168,150,0.888889,0.793651
20,Dalarna,2021,Vansbro,16-17,199,88,15,0.442211,0.075377
20,Dalarna,2021,Vansbro,18-29,868,566,401,0.652074,0.461982
20,Dalarna,2021,Vansbro,30-39,745,525,457,0.704698,0.613423
20,Dalarna,2021,Vansbro,40-49,703,553,505,0.786629,0.71835
20,Dalarna,2021,Vansbro,50-59,938,807,786,0.860341,0.837953
20,Dalarna,2021,Vansbro,60-69,900,842,834,0.935556,0.926667
20,Dalarna,2021,Vansbro,70-79,884,843,835,0.95362,0.94457
20,Dalarna,2021,Vansbro,80-89,426,398,393,0.934272,0.922535
20,Dalarna,2021,Vansbro,90 eller äldre,78,68,68,0.871795,0.871795
20,Dalarna,2023,Malung,16-17,293,174,38,0.593857,0.129693
20,Dalarna,2023,Malung,18-29,1263,857,549,0.678543,0.434679
20,Dalarna,2023,Malung,30-39,1116,817,687,0.732079,0.615591
20,Dalarna,2023,Malung,40-49,1205,991,893,0.822407,0.741079
20,Dalarna,2023,Malung,50-59,1405,1223,1147,0.870463,0.81637
20,Dalarna,2023,Malung,60-69,1335,1217,1190,0.91161,0.891386
20,Dalarna,2023,Malung,70-79,1318,1268,1252,0.962064,0.949924
20,Dalarna,2023,Malung,80-89,603,569,560,0.943615,0.92869
20,Dalarna,2023,Malung,90 eller äldre,121,111,110,0.917355,0.909091
20,Dalarna,2026,Gagnef,16-17,366,230,107,0.628415,0.29235
20,Dalarna,2026,Gagnef,18-29,1050,723,489,0.688571,0.465714
20,Dalarna,2026,Gagnef,30-39,1222,967,839,0.791326,0.686579
20,Dalarna,2026,Gagnef,40-49,1156,984,895,0.851211,0.774221
20,Dalarna,2026,Gagnef,50-59,1351,1235,1178,0.914138,0.871947
20,Dalarna,2026,Gagnef,60-69,1342,1308,1296,0.974665,0.965723
20,Dalarna,2026,Gagnef,70-79,1294,1262,1248,0.97527,0.964451
20,Dalarna,2026,Gagnef,80-89,515,499,496,0.968932,0.963107
20,Dalarna,2026,Gagnef,90 eller äldre,109,105,102,0.963303,0.93578
20,Dalarna,2029,Leksand,16-17,524,368,115,0.70229,0.219466
20,Dalarna,2029,Leksand,18-29,1758,1229,821,0.69909,0.467008
20,Dalarna,2029,Leksand,30-39,1606,1304,1135,0.811955,0.706725
20,Dalarna,2029,Leksand,40-49,1726,1533,1401,0.888181,0.811703
20,Dalarna,2029,Leksand,50-59,2092,1903,1834,0.909656,0.876673
20,Dalarna,2029,Leksand,60-69,2172,2098,2066,0.96593,0.951197
20,Dalarna,2029,Leksand,70-79,2335,2277,2257,0.975161,0.966595
20,Dalarna,2029,Leksand,80-89,911,876,867,0.961581,0.951701
20,Dalarna,2029,Leksand,90 eller äldre,220,210,205,0.954545,0.931818
20,Dalarna,2031,Rättvik,16-17,362,168,62,0.464088,0.171271
20,Dalarna,2031,Rättvik,18-29,1253,821,563,0.655227,0.449322
20,Dalarna,2031,Rättvik,30-39,998,733,658,0.734469,0.659319
20,Dalarna,2031,Rättvik,40-49,1154,905,834,0.784229,0.722704
20,Dalarna,2031,Rättvik,50-59,1404,1204,1160,0.85755,0.826211
20,Dalarna,2031,Rättvik,60-69,1617,1493,1477,0.923315,0.91342
20,Dalarna,2031,Rättvik,70-79,1846,1757,1744,0.951788,0.944745
20,Dalarna,2031,Rättvik,80-89,783,736,725,0.939974,0.925926
20,Dalarna,2031,Rättvik,90 eller äldre,203,187,180,0.921182,0.8867
20,Dalarna,2034,Orsa,16-17,214,129,56,0.602804,0.261682
20,Dalarna,2034,Orsa,18-29,903,526,370,0.582503,0.409745
20,Dalarna,2034,Orsa,30-39,747,512,435,0.685408,0.582329
20,Dalarna,2034,Orsa,40-49,673,518,465,0.769688,0.690936
20,Dalarna,2034,Orsa,50-59,1006,857,803,0.851889,0.798211
20,Dalarna,2034,Orsa,60-69,935,868,853,0.928342,0.912299
20,Dalarna,2034,Orsa,70-79,912,884,879,0.969298,0.963816
20,Dalarna,2034,Orsa,80-89,418,400,395,0.956938,0.944976
20,Dalarna,2034,Orsa,90 eller äldre,90,81,79,0.9,0.877778
20,Dalarna,2039,Älvdalen,16-17,246,148,50,0.601626,0.203252
20,Dalarna,2039,Älvdalen,18-29,840,581,473,0.691667,0.563095
20,Dalarna,2039,Älvdalen,30-39,708,525,475,0.741525,0.670904
20,Dalarna,2039,Älvdalen,40-49,783,645,617,0.823755,0.787995
20,Dalarna,2039,Älvdalen,50-59,940,805,782,0.856383,0.831915
20,Dalarna,2039,Älvdalen,60-69,957,873,865,0.912226,0.903866
20,Dalarna,2039,Älvdalen,70-79,965,920,915,0.953368,0.948187
20,Dalarna,2039,Älvdalen,80-89,461,435,428,0.943601,0.928416
20,Dalarna,2039,Älvdalen,90 eller äldre,100,89,89,0.89,0.89
20,Dalarna,2061,Smedjebacken,16-17,347,239,113,0.688761,0.325648
20,Dalarna,2061,Smedjebacken,18-29,1054,711,516,0.674573,0.489564
20,Dalarna,2061,Smedjebacken,30-39,1152,854,730,0.741319,0.633681
20,Dalarna,2061,Smedjebacken,40-49,1174,980,907,0.834753,0.772572
20,Dalarna,2061,Smedjebacken,50-59,1553,1365,1309,0.878944,0.842885
20,Dalarna,2061,Smedjebacken,60-69,1601,1507,1475,0.941287,0.921299
20,Dalarna,2061,Smedjebacken,70-79,1562,1485,1458,0.950704,0.933419
20,Dalarna,2061,Smedjebacken,80-89,611,568,556,0.929624,0.909984
20,Dalarna,2061,Smedjebacken,90 eller äldre,102,94,92,0.921569,0.901961
20,Dalarna,2062,Mora,16-17,661,462,237,0.698941,0.358548
20,Dalarna,2062,Mora,18-29,2397,1629,1188,0.679599,0.49562
20,Dalarna,2062,Mora,30-39,2305,1714,1438,0.743601,0.623861
20,Dalarna,2062,Mora,40-49,2354,1939,1710,0.823704,0.726423
20,Dalarna,2062,Mora,50-59,2612,2237,2083,0.856432,0.797473
20,Dalarna,2062,Mora,60-69,2767,2567,2517,0.92772,0.909649
20,Dalarna,2062,Mora,70-79,2791,2660,2589,0.953063,0.927625
20,Dalarna,2062,Mora,80-89,1197,1132,1074,0.945698,0.897243
20,Dalarna,2062,Mora,90 eller äldre,225,207,184,0.92,0.817778
20,Dalarna,2080,Falun,16-17,2111,1372,838,0.649929,0.396968
20,Dalarna,2080,Falun,18-29,8049,6019,4138,0.747795,0.514101
20,Dalarna,2080,Falun,30-39,7551,6208,5251,0.822143,0.695405
20,Dalarna,2080,Falun,40-49,7305,6372,5661,0.872279,0.774949
20,Dalarna,2080,Falun,50-59,7065,6383,6118,0.903468,0.865959
20,Dalarna,2080,Falun,60-69,6964,6556,6432,0.941413,0.923607
20,Dalarna,2080,Falun,70-79,6453,6223,6152,0.964358,0.953355
20,Dalarna,2080,Falun,80-89,2846,2758,2724,0.969079,0.957133
20,Dalarna,2080,Falun,90 eller äldre,599,564,556,0.941569,0.928214
20,Dalarna,2081,Borlänge,16-17,1983,1071,599,0.540091,0.302068
20,Dalarna,2081,Borlänge,18-29,8015,4985,3543,0.621959,0.442046
20,Dalarna,2081,Borlänge,30-39,6670,4763,4030,0.714093,0.604198
20,Dalarna,2081,Borlänge,40-49,6037,4979,4397,0.824747,0.728342
20,Dalarna,2081,Borlänge,50-59,6510,5791,5449,0.889555,0.83702
20,Dalarna,2081,Borlänge,60-69,5553,5194,5097,0.93535,0.917882
20,Dalarna,2081,Borlänge,70-79,5129,4923,4862,0.959836,0.947943
20,Dalarna,2081,Borlänge,80-89,2288,2205,2167,0.963724,0.947115
20,Dalarna,2081,Borlänge,90 eller äldre,441,416,398,0.943311,0.902494
20,Dalarna,2082,Säter,16-17,360,212,90,0.588889,0.25
20,Dalarna,2082,Säter,18-29,1161,854,702,0.735573,0.604651
20,Dalarna,2082,Säter,30-39,1368,1115,997,0.815058,0.728801
20,Dalarna,2082,Säter,40-49,1284,1134,1062,0.883178,0.827103
20,Dalarna,2082,Säter,50-59,1396,1273,1230,0.911891,0.881089
20,Dalarna,2082,Säter,60-69,1547,1452,1439,0.938591,0.930187
20,Dalarna,2082,Säter,70-79,1467,1407,1371,0.9591,0.93456
20,Dalarna,2082,Säter,80-89,554,523,508,0.944043,0.916968
20,Dalarna,2082,Säter,90 eller äldre,120,107,100,0.891667,0.833333
20,Dalarna,2083,Hedemora,16-17,493,375,106,0.760649,0.21501
20,Dalarna,2083,Hedemora,18-29,1898,1267,1025,0.667545,0.540042
20,Dalarna,2083,Hedemora,30-39,1718,1285,1173,0.747963,0.682771
20,Dalarna,2083,Hedemora,40-49,1648,1365,1270,0.828277,0.770631
20,Dalarna,2083,Hedemora,50-59,2103,1845,1784,0.877318,0.848312
20,Dalarna,2083,Hedemora,60-69,2088,1916,1881,0.917625,0.900862
20,Dalarna,2083,Hedemora,70-79,1970,1882,1856,0.95533,0.942132
20,Dalarna,2083,Hedemora,80-89,858,809,794,0.94289,0.925408
20,Dalarna,2083,Hedemora,90 eller äldre,171,160,156,0.935673,0.912281
20,Dalarna,2084,Avesta,16-17,714,482,212,0.67507,0.296919
20,Dalarna,2084,Avesta,18-29,2845,1858,1286,0.653076,0.452021
20,Dalarna,2084,Avesta,30-39,2689,1893,1572,0.703979,0.584604
20,Dalarna,2084,Avesta,40-49,2592,2075,1809,0.80054,0.697917
20,Dalarna,2084,Avesta,50-59,2875,2527,2406,0.878957,0.83687
20,Dalarna,2084,Avesta,60-69,3018,2812,2740,0.931743,0.907886
20,Dalarna,2084,Avesta,70-79,2835,2702,2645,0.953086,0.932981
20,Dalarna,2084,Avesta,80-89,1286,1223,1190,0.951011,0.92535
20,Dalarna,2084,Avesta,90 eller äldre,286,271,264,0.947552,0.923077
20,Dalarna,2085,Ludvika,16-17,845,553,272,0.654438,0.321893
20,Dalarna,2085,Ludvika,18-29,3336,2069,1435,0.620204,0.430156
20,Dalarna,2085,Ludvika,30-39,3264,2360,1937,0.723039,0.593444
20,Dalarna,2085,Ludvika,40-49,2958,2383,2078,0.805612,0.702502
20,Dalarna,2085,Ludvika,50-59,3301,2867,2683,0.868525,0.812784
20,Dalarna,2085,Ludvika,60-69,3184,2937,2882,0.922425,0.905151
20,Dalarna,2085,Ludvika,70-79,3222,3080,3044,0.955928,0.944755
20,Dalarna,2085,Ludvika,80-89,1397,1320,1304,0.944882,0.933429
20,Dalarna,2085,Ludvika,90 eller äldre,368,343,339,0.932065,0.921196
21,Gävleborg,2101,Ockelbo,16-17,186,98,19,0.526882,0.102151
21,Gävleborg,2101,Ockelbo,18-29,630,374,255,0.593651,0.404762
21,Gävleborg,2101,Ockelbo,30-39,619,402,325,0.649435,0.52504
21,Gävleborg,2101,Ockelbo,40-49,623,494,452,0.792937,0.725522
21,Gävleborg,2101,Ockelbo,50-59,828,707,681,0.853865,0.822464
21,Gävleborg,2101,Ockelbo,60-69,882,811,791,0.919501,0.896825
21,Gävleborg,2101,Ockelbo,70-79,859,808,790,0.940629,0.919674
21,Gävleborg,2101,Ockelbo,80-89,278,258,248,0.928058,0.892086
21,Gävleborg,2101,Ockelbo,90 eller äldre,82,78,77,0.95122,0.939024
21,Gävleborg,2104,Hofors,16-17,278,147,23,0.528777,0.082734
21,Gävleborg,2104,Hofors,18-29,1283,829,570,0.646142,0.444271
21,Gävleborg,2104,Hofors,30-39,991,722,579,0.728557,0.584258
21,Gävleborg,2104,Hofors,40-49,974,768,700,0.788501,0.718686
21,Gävleborg,2104,Hofors,50-59,1342,1182,1137,0.880775,0.847243
21,Gävleborg,2104,Hofors,60-69,1314,1208,1162,0.91933,0.884323
21,Gävleborg,2104,Hofors,70-79,1234,1173,1144,0.950567,0.927066
21,Gävleborg,2104,Hofors,80-89,518,488,473,0.942085,0.913127
21,Gävleborg,2104,Hofors,90 eller äldre,113,99,95,0.876106,0.840708
21,Gävleborg,2121,Ovanåker,16-17,357,236,49,0.661064,0.137255
21,Gävleborg,2121,Ovanåker,18-29,1376,940,729,0.68314,0.529797
21,Gävleborg,2121,Ovanåker,30-39,1279,1033,903,0.807662,0.70602
21,Gävleborg,2121,Ovanåker,40-49,1217,1049,993,0.861956,0.815941
21,Gävleborg,2121,Ovanåker,50-59,1522,1380,1338,0.906702,0.879106
21,Gävleborg,2121,Ovanåker,60-69,1562,1450,1409,0.928297,0.902049
21,Gävleborg,2121,Ovanåker,70-79,1595,1508,1463,0.945455,0.917241
21,Gävleborg,2121,Ovanåker,80-89,703,663,631,0.943101,0.897582
21,Gävleborg,2121,Ovanåker,90 eller äldre,149,141,136,0.946309,0.912752
21,Gävleborg,2132,Nordanstig,16-17,336,182,33,0.541667,0.098214
21,Gävleborg,2132,Nordanstig,18-29,1077,600,436,0.557103,0.404828
21,Gävleborg,2132,Nordanstig,30-39,965,657,537,0.680829,0.556477
21,Gävleborg,2132,Nordanstig,40-49,1002,749,672,0.747505,0.670659
21,Gävleborg,2132,Nordanstig,50-59,1330,1109,1050,0.833835,0.789474
21,Gävleborg,2132,Nordanstig,60-69,1305,1156,1105,0.885824,0.846743
21,Gävleborg,2132,Nordanstig,70-79,1314,1240,1195,0.943683,0.909437
21,Gävleborg,2132,Nordanstig,80-89,476,440,427,0.92437,0.897059
21,Gävleborg,2132,Nordanstig,90 eller äldre,96,89,86,0.927083,0.895833
21,Gävleborg,2161,Ljusdal,16-17,665,413,81,0.621053,0.121805
21,Gävleborg,2161,Ljusdal,18-29,2226,1491,1147,0.669811,0.515274
21,Gävleborg,2161,Ljusdal,30-39,2022,1494,1304,0.738872,0.644906
21,Gävleborg,2161,Ljusdal,40-49,2057,1664,1538,0.808945,0.747691
21,Gävleborg,2161,Ljusdal,50-59,2464,2159,2076,0.876218,0.842532
21,Gävleborg,2161,Ljusdal,60-69,2584,2380,2310,0.921053,0.893963
21,Gävleborg,2161,Ljusdal,70-79,2564,2435,2375,0.949688,0.926287
21,Gävleborg,2161,Ljusdal,80-89,1110,1041,1019,0.937838,0.918018
21,Gävleborg,2161,Ljusdal,90 eller äldre,247,218,211,0.882591,0.854251
21,Gävleborg,2180,Gävle,16-17,3572,2159,557,0.604423,0.155935
21,Gävleborg,2180,Gävle,18-29,15725,10871,8338,0.69132,0.530238
21,Gävleborg,2180,Gävle,30-39,13191,9963,8589,0.755288,0.651126
21,Gävleborg,2180,Gävle,40-49,12621,10642,9935,0.843198,0.78718
21,Gävleborg,2180,Gävle,50-59,13225,11713,11310,0.885671,0.855198
21,Gävleborg,2180,Gävle,60-69,10938,10064,9805,0.920095,0.896416
21,Gävleborg,2180,Gävle,70-79,10431,9804,9499,0.939891,0.910651
21,Gävleborg,2180,Gävle,80-89,4581,4293,4118,0.937132,0.89893
21,Gävleborg,2180,Gävle,90 eller äldre,894,820,734,0.917226,0.821029
21,Gävleborg,2181,Sandviken,16-17,1426,817,175,0.572931,0.122721
21,Gävleborg,2181,Sandviken,18-29,5055,3407,2519,0.673986,0.498318
