Län,Län_namn,Kommun,Kommun_namn,Ålder,Befolkning,Antal minst 1 dos,Antal färdigvaccinerade,Andel minst 1 dos,Andel färdigvaccinerade,,
04,Södermanland,0480,Nyköping,90 eller äldre,857,789,747,0.920653,0.871645,,
04,Södermanland,0481,Oxelösund,16-17,238,166,66,0.697479,0.277311,,
04,Södermanland,0481,Oxelösund,18-29,1327,922,780,0.694800,0.587792,,
04,Södermanland,0481,Oxelösund,30-39,1392,1083,983,0.778017,0.706178,,
04,Södermanland,0481,Oxelösund,40-49,1293,1115,1059,0.862336,0.819026,,
04,Södermanland,0481,Oxelösund,50-59,1454,1323,1292,0.909904,0.888583,,
04,Södermanland,0481,Oxelösund,60-69,1505,1421,1396,0.944186,0.927575,,
04,Södermanland,0481,Oxelösund,70-79,1678,1579,1561,0.941001,0.930274,,
04,Södermanland,0481,Oxelösund,80-89,844,805,793,0.953791,0.939573,,
04,Södermanland,0481,Oxelösund,90 eller äldre,194,177,174,0.912371,0.896907,,
04,Södermanland,0482,Flen,16-17,364,210,175,0.576923,0.480769,,
04,Södermanland,0482,Flen,18-29,2029,1236,1034,0.609167,0.509611,,
04,Södermanland,0482,Flen,30-39,1539,1038,925,0.674464,0.601040,,
04,Södermanland,0482,Flen,40-49,1714,1355,1277,0.790548,0.745041,,
04,Södermanland,0482,Flen,50-59,2126,1878,1796,0.883349,0.844779,,
04,Södermanland,0482,Flen,60-69,2247,2088,2024,0.929239,0.900757,,
04,Södermanland,0482,Flen,70-79,2379,2265,2218,0.952081,0.932325,,
04,Södermanland,0482,Flen,80-89,1046,1000,973,0.956023,0.930210,,
04,Södermanland,0482,Flen,90 eller äldre,238,213,199,0.894958,0.836134,,
04,Södermanland,0483,Katrineholm,16-17,852,552,483,0.647887,0.566901,,
04,Södermanland,0483,Katrineholm,18-29,4791,3463,3125,0.722814,0.652265,,
04,Södermanland,0483,Katrineholm,30-39,4186,3227,2978,0.770903,0.711419,,
04,Södermanland,0483,Katrineholm,40-49,3805,3268,3111,0.858870,0.817608,,
04,Södermanland,0483,Katrineholm,50-59,4317,3940,3810,0.912671,0.882557,,
04,Södermanland,0483,Katrineholm,60-69,4134,3865,3791,0.934930,0.917030,,
04,Södermanland,0483,Katrineholm,70-79,3945,3745,3680,0.949303,0.932826,,
04,Södermanland,0483,Katrineholm,80-89,1878,1812,1766,0.964856,0.940362,,
04,Södermanland,0483,Katrineholm,90 eller äldre,545,508,494,0.932110,0.906422,,
04,Södermanland,0484,Eskilstuna,16-17,2629,1559,1265,0.593001,0.481172,,
04,Södermanland,0484,Eskilstuna,18-29,15412,10392,8880,0.674280,0.576174,,
04,Södermanland,0484,Eskilstuna,30-39,14046,10353,9213,0.737078,0.655916,,
04,Södermanland,0484,Eskilstuna,40-49,12840,10685,9880,0.832165,0.769470,,
04,Södermanland,0484,Eskilstuna,50-59,13835,12349,11657,0.892591,0.842573,,
04,Södermanland,0484,Eskilstuna,60-69,11251,10344,10064,0.919385,0.894498,,
04,Södermanland,0484,Eskilstuna,70-79,10719,10156,9977,0.947476,0.930777,,
04,Södermanland,0484,Eskilstuna,80-89,4950,4696,4579,0.948687,0.925051,,
04,Södermanland,0484,Eskilstuna,90 eller äldre,1291,1175,1124,0.910147,0.870643,,
04,Södermanland,0486,Strängnäs,16-17,950,634,494,0.667368,0.520000,,
04,Södermanland,0486,Strängnäs,18-29,4366,3025,2404,0.692854,0.550618,,
04,Södermanland,0486,Strängnäs,30-39,4386,3378,2942,0.770178,0.670771,,
04,Södermanland,0486,Strängnäs,40-49,4689,4057,3809,0.865216,0.812327,,
04,Södermanland,0486,Strängnäs,50-59,4999,4513,4364,0.902781,0.872975,,
04,Södermanland,0486,Strängnäs,60-69,4294,4079,4001,0.949930,0.931765,,
04,Södermanland,0486,Strängnäs,70-79,4461,4295,4214,0.962789,0.944631,,
04,Södermanland,0486,Strängnäs,80-89,1853,1765,1710,0.952509,0.922828,,
04,Södermanland,0486,Strängnäs,90 eller äldre,403,372,363,0.923077,0.900744,,
04,Södermanland,0488,Trosa,16-17,344,196,75,0.569767,0.218023,,
04,Södermanland,0488,Trosa,18-29,1616,1113,840,0.688738,0.519802,,
04,Södermanland,0488,Trosa,30-39,1529,1218,1075,0.796599,0.703074,,
04,Södermanland,0488,Trosa,40-49,1789,1555,1455,0.869201,0.813304,,
04,Södermanland,0488,Trosa,50-59,1950,1771,1719,0.908205,0.881538,,
04,Södermanland,0488,Trosa,60-69,1692,1612,1587,0.952719,0.937943,,
04,Södermanland,0488,Trosa,70-79,1953,1891,1861,0.968254,0.952893,,
04,Södermanland,0488,Trosa,80-89,694,658,652,0.948127,0.939481,,
04,Södermanland,0488,Trosa,90 eller äldre,133,128,126,0.962406,0.947368,,
05,Östergötland,0509,Ödeshög,16-17,121,95,57,0.785124,0.471074,,
05,Östergötland,0509,Ödeshög,18-29,576,407,348,0.706597,0.604167,,
05,Östergötland,0509,Ödeshög,30-39,582,435,388,0.747423,0.666667,,
05,Östergötland,0509,Ödeshög,40-49,605,524,495,0.866116,0.818182,,
05,Östergötland,0509,Ödeshög,50-59,687,621,595,0.903930,0.866084,,
05,Östergötland,0509,Ödeshög,60-69,667,618,597,0.926537,0.895052,,
05,Östergötland,0509,Ödeshög,70-79,790,738,729,0.934177,0.922785,,
05,Östergötland,0509,Ödeshög,80-89,323,310,306,0.959752,0.947368,,
05,Östergötland,0509,Ödeshög,90 eller äldre,92,82,81,0.891304,0.880435,,
05,Östergötland,0512,Ydre,16-17,94,66,47,0.702128,0.500000,,
05,Östergötland,0512,Ydre,18-29,363,267,223,0.735537,0.614325,,
05,Östergötland,0512,Ydre,30-39,353,283,258,0.801700,0.730878,,
05,Östergötland,0512,Ydre,40-49,383,319,305,0.832898,0.796345,,
05,Östergötland,0512,Ydre,50-59,478,432,424,0.903766,0.887029,,
05,Östergötland,0512,Ydre,60-69,581,541,528,0.931153,0.908778,,
05,Östergötland,0512,Ydre,70-79,588,568,558,0.965986,0.948980,,
05,Östergötland,0512,Ydre,80-89,249,234,220,0.939759,0.883534,,
05,Östergötland,0512,Ydre,90 eller äldre,68,64,45,0.941176,0.661765,,
05,Östergötland,0513,Kinda,16-17,252,185,120,0.734127,0.476190,,
05,Östergötland,0513,Kinda,18-29,1117,863,755,0.772605,0.675918,,
05,Östergötland,0513,Kinda,30-39,1081,903,818,0.835338,0.756707,,
05,Östergötland,0513,Kinda,40-49,1084,958,909,0.883764,0.838561,,
05,Östergötland,0513,Kinda,50-59,1339,1250,1211,0.933532,0.904406,,
05,Östergötland,0513,Kinda,60-69,1319,1272,1251,0.964367,0.948446,,
05,Östergötland,0513,Kinda,70-79,1311,1285,1266,0.980168,0.965675,,
05,Östergötland,0513,Kinda,80-89,657,632,619,0.961948,0.942161,,
05,Östergötland,0513,Kinda,90 eller äldre,173,170,159,0.982659,0.919075,,
05,Östergötland,0560,Boxholm,16-17,111,82,55,0.738739,0.495495,,
05,Östergötland,0560,Boxholm,18-29,620,506,434,0.816129,0.700000,,
05,Östergötland,0560,Boxholm,30-39,603,498,443,0.825871,0.734660,,
05,Östergötland,0560,Boxholm,40-49,552,489,476,0.885870,0.862319,,
05,Östergötland,0560,Boxholm,50-59,793,729,714,0.919294,0.900378,,
05,Östergötland,0560,Boxholm,60-69,753,711,697,0.944223,0.925631,,
05,Östergötland,0560,Boxholm,70-79,764,730,722,0.955497,0.945026,,
05,Östergötland,0560,Boxholm,80-89,312,297,294,0.951923,0.942308,,
05,Östergötland,0560,Boxholm,90 eller äldre,82,73,67,0.890244,0.817073,,
05,Östergötland,0561,Åtvidaberg,16-17,253,191,144,0.754941,0.569170,,
05,Östergötland,0561,Åtvidaberg,18-29,1293,1030,895,0.796597,0.692189,,
05,Östergötland,0561,Åtvidaberg,30-39,1239,1060,1001,0.855529,0.807910,,
05,Östergötland,0561,Åtvidaberg,40-49,1328,1169,1127,0.880271,0.848645,,
05,Östergötland,0561,Åtvidaberg,50-59,1576,1443,1402,0.915609,0.889594,,
05,Östergötland,0561,Åtvidaberg,60-69,1419,1371,1350,0.966173,0.951374,,
05,Östergötland,0561,Åtvidaberg,70-79,1514,1466,1441,0.968296,0.951783,,
05,Östergötland,0561,Åtvidaberg,80-89,772,741,724,0.959845,0.937824,,
05,Östergötland,0561,Åtvidaberg,90 eller äldre,175,169,168,0.965714,0.960000,,
05,Östergötland,0562,Finspång,16-17,440,301,250,0.684091,0.568182,,
05,Östergötland,0562,Finspång,18-29,2654,1917,1672,0.722306,0.629992,,
05,Östergötland,0562,Finspång,30-39,2575,2026,1855,0.786796,0.720388,,
05,Östergötland,0562,Finspång,40-49,2506,2091,2007,0.834397,0.800878,,
05,Östergötland,0562,Finspång,50-59,2898,2622,2552,0.904762,0.880607,,
05,Östergötland,0562,Finspång,60-69,2640,2455,2405,0.929924,0.910985,,
05,Östergötland,0562,Finspång,70-79,2708,2598,2563,0.959380,0.946455,,
05,Östergötland,0562,Finspång,80-89,1334,1267,1248,0.949775,0.935532,,
05,Östergötland,0562,Finspång,90 eller äldre,329,299,289,0.908815,0.878419,,
05,Östergötland,0563,Valdemarsvik,16-17,168,137,105,0.815476,0.625000,,
05,Östergötland,0563,Valdemarsvik,18-29,772,559,470,0.724093,0.608808,,
05,Östergötland,0563,Valdemarsvik,30-39,774,566,517,0.731266,0.667959,,
05,Östergötland,0563,Valdemarsvik,40-49,757,639,594,0.844122,0.784676,,
05,Östergötland,0563,Valdemarsvik,50-59,1046,945,910,0.903442,0.869981,,
05,Östergötland,0563,Valdemarsvik,60-69,1105,1047,1039,0.947511,0.940271,,
05,Östergötland,0563,Valdemarsvik,70-79,1332,1268,1253,0.951952,0.940691,,
05,Östergötland,0563,Valdemarsvik,80-89,520,495,489,0.951923,0.940385,,
05,Östergötland,0563,Valdemarsvik,90 eller äldre,142,128,123,0.901408,0.866197,,
05,Östergötland,0580,Linköping,16-17,3663,2660,2023,0.726181,0.552280,,
05,Östergötland,0580,Linköping,18-29,31974,26613,23738,0.832333,0.742416,,
05,Östergötland,0580,Linköping,30-39,23199,18618,17324,0.802535,0.746756,,
05,Östergötland,0580,Linköping,40-49,19884,17583,16838,0.884279,0.846812,,
05,Östergötland,0580,Linköping,50-59,19342,17760,17291,0.918209,0.893961,,
05,Östergötland,0580,Linköping,60-69,15323,14511,14220,0.947008,0.928017,,
05,Östergötland,0580,Linköping,70-79,13650,13133,12664,0.962125,0.927766,,
05,Östergötland,0580,Linköping,80-89,7218,6942,6515,0.961762,0.902605,,
05,Östergötland,0580,Linköping,90 eller äldre,1999,1878,1769,0.939470,0.884942,,
05,Östergötland,0581,Norrköping,16-17,3367,2045,1610,0.607366,0.478170,,
05,Östergötland,0581,Norrköping,18-29,21691,15582,13764,0.718362,0.634549,,
05,Östergötland,0581,Norrköping,30-39,19801,14824,13629,0.748649,0.688299,,
05,Östergötland,0581,Norrköping,40-49,17755,14807,13984,0.833962,0.787609,,
05,Östergötland,0581,Norrköping,50-59,18052,16001,15513,0.886384,0.859351,,
05,Östergötland,0581,Norrköping,60-69,14986,13798,13545,0.920726,0.903844,,
05,Östergötland,0581,Norrköping,70-79,13835,13032,12842,0.941959,0.928226,,
05,Östergötland,0581,Norrköping,80-89,6446,6041,5905,0.937170,0.916072,,
05,Östergötland,0581,Norrköping,90 eller äldre,1614,1482,1425,0.918216,0.882900,,
05,Östergötland,0582,Söderköping,16-17,336,265,208,0.788690,0.619048,,
05,Östergötland,0582,Söderköping,18-29,1499,1094,942,0.729820,0.628419,,
05,Östergötland,0582,Söderköping,30-39,1630,1367,1230,0.838650,0.754601,,
05,Östergötland,0582,Söderköping,40-49,1766,1574,1371,0.891280,0.776331,,
05,Östergötland,0582,Söderköping,50-59,1955,1835,1741,0.938619,0.890537,,
05,Östergötland,0582,Söderköping,60-69,1879,1804,1781,0.960085,0.947845,,
05,Östergötland,0582,Söderköping,70-79,1922,1869,1838,0.972425,0.956296,,
05,Östergötland,0582,Söderköping,80-89,799,760,729,0.951189,0.912390,,
05,Östergötland,0582,Söderköping,90 eller äldre,182,172,151,0.945055,0.829670,,
05,Östergötland,0583,Motala,16-17,1006,720,545,0.715706,0.541750,,
05,Östergötland,0583,Motala,18-29,5425,4029,3564,0.742673,0.656959,,
05,Östergötland,0583,Motala,30-39,5138,4117,3790,0.801285,0.737641,,
05,Östergötland,0583,Motala,40-49,5088,4476,4290,0.879717,0.843160,,
05,Östergötland,0583,Motala,50-59,5948,5437,5323,0.914089,0.894923,,
05,Östergötland,0583,Motala,60-69,5398,5099,5029,0.944609,0.931641,,
05,Östergötland,0583,Motala,70-79,5054,4858,4797,0.961219,0.949149,,
05,Östergötland,0583,Motala,80-89,2427,2288,2242,0.942728,0.923774,,
05,Östergötland,0583,Motala,90 eller äldre,638,592,566,0.927900,0.887147,,
05,Östergötland,0584,Vadstena,16-17,147,118,83,0.802721,0.564626,,
05,Östergötland,0584,Vadstena,18-29,780,627,569,0.803846,0.729487,,
05,Östergötland,0584,Vadstena,30-39,699,607,557,0.868383,0.796853,,
05,Östergötland,0584,Vadstena,40-49,724,647,623,0.893646,0.860497,,
05,Östergötland,0584,Vadstena,50-59,1038,965,939,0.929672,0.904624,,
05,Östergötland,0584,Vadstena,60-69,1045,995,982,0.952153,0.939713,,
05,Östergötland,0584,Vadstena,70-79,1259,1226,1204,0.973789,0.956315,,
05,Östergötland,0584,Vadstena,80-89,580,564,550,0.972414,0.948276,,
05,Östergötland,0584,Vadstena,90 eller äldre,150,142,133,0.946667,0.886667,,
05,Östergötland,0586,Mjölby,16-17,654,510,373,0.779817,0.570336,,
05,Östergötland,0586,Mjölby,18-29,3795,2934,2591,0.773123,0.682740,,
05,Östergötland,0586,Mjölby,30-39,3498,2979,2773,0.851630,0.792739,,
05,Östergötland,0586,Mjölby,40-49,3531,3142,3030,0.889833,0.858114,,
05,Östergötland,0586,Mjölby,50-59,3551,3261,3194,0.918333,0.899465,,
05,Östergötland,0586,Mjölby,60-69,3005,2855,2824,0.950083,0.939767,,
05,Östergötland,0586,Mjölby,70-79,3020,2933,2909,0.971192,0.963245,,
05,Östergötland,0586,Mjölby,80-89,1440,1386,1360,0.962500,0.944444,,
05,Östergötland,0586,Mjölby,90 eller äldre,381,360,351,0.944882,0.921260,,
06,Jönköping,0604,Aneby,16-17,133,94,23,0.706767,0.172932,,
06,Jönköping,0604,Aneby,18-29,814,579,448,0.711302,0.550369,,
06,Jönköping,0604,Aneby,30-39,876,681,590,0.777397,0.673516,,
06,Jönköping,0604,Aneby,40-49,739,638,597,0.863329,0.807848,,
06,Jönköping,0604,Aneby,50-59,864,795,760,0.920139,0.879630,,
06,Jönköping,0604,Aneby,60-69,936,862,841,0.920940,0.898504,,
06,Jönköping,0604,Aneby,70-79,760,726,708,0.955263,0.931579,,
06,Jönköping,0604,Aneby,80-89,337,324,268,0.961424,0.795252,,
06,Jönköping,0604,Aneby,90 eller äldre,81,78,64,0.962963,0.790123,,
06,Jönköping,0617,Gnosjö,16-17,284,194,10,0.683099,0.035211,,
06,Jönköping,0617,Gnosjö,18-29,1210,824,605,0.680992,0.500000,,
06,Jönköping,0617,Gnosjö,30-39,1165,789,673,0.677253,0.577682,,
06,Jönköping,0617,Gnosjö,40-49,1201,974,900,0.810991,0.749376,,
06,Jönköping,0617,Gnosjö,50-59,1334,1180,1122,0.884558,0.841079,,
06,Jönköping,0617,Gnosjö,60-69,1092,1005,986,0.920330,0.902930,,
06,Jönköping,0617,Gnosjö,70-79,1025,975,961,0.951220,0.937561,,
06,Jönköping,0617,Gnosjö,80-89,421,399,383,0.947743,0.909739,,
06,Jönköping,0617,Gnosjö,90 eller äldre,142,130,114,0.915493,0.802817,,
06,Jönköping,0642,Mullsjö,16-17,185,126,6,0.681081,0.032432,,
06,Jönköping,0642,Mullsjö,18-29,889,634,426,0.713161,0.479190,,
06,Jönköping,0642,Mullsjö,30-39,879,676,560,0.769056,0.637088,,
06,Jönköping,0642,Mullsjö,40-49,861,736,653,0.854820,0.758420,,
06,Jönköping,0642,Mullsjö,50-59,899,809,779,0.899889,0.866518,,
06,Jönköping,0642,Mullsjö,60-69,848,793,781,0.935142,0.920991,,
06,Jönköping,0642,Mullsjö,70-79,974,927,812,0.951745,0.833676,,
06,Jönköping,0642,Mullsjö,80-89,365,347,331,0.950685,0.906849,,
06,Jönköping,0642,Mullsjö,90 eller äldre,114,107,94,0.938596,0.824561,,
06,Jönköping,0643,Habo,16-17,357,288,20,0.806723,0.056022,,
06,Jönköping,0643,Habo,18-29,1318,981,687,0.744310,0.521244,,
06,Jönköping,0643,Habo,30-39,1762,1530,1322,0.868331,0.750284,,
06,Jönköping,0643,Habo,40-49,1691,1495,1393,0.884092,0.823773,,
06,Jönköping,0643,Habo,50-59,1454,1286,1232,0.884457,0.847318,,
06,Jönköping,0643,Habo,60-69,1188,1113,1083,0.936869,0.911616,,
06,Jönköping,0643,Habo,70-79,1187,1147,1124,0.966302,0.946925,,
06,Jönköping,0643,Habo,80-89,487,472,455,0.969199,0.934292,,
06,Jönköping,0643,Habo,90 eller äldre,90,85,82,0.944444,0.911111,,
06,Jönköping,0662,Gislaved,16-17,734,510,64,0.694823,0.087193,,
06,Jönköping,0662,Gislaved,18-29,3991,2466,1776,0.617890,0.445001,,
06,Jönköping,0662,Gislaved,30-39,3427,2376,2012,0.693318,0.587102,,
06,Jönköping,0662,Gislaved,40-49,3555,2842,2591,0.799437,0.728833,,
06,Jönköping,0662,Gislaved,50-59,4223,3715,3549,0.879706,0.840398,,
06,Jönköping,0662,Gislaved,60-69,3397,3118,3043,0.917869,0.895790,,
06,Jönköping,0662,Gislaved,70-79,2925,2768,2710,0.946325,0.926496,,
06,Jönköping,0662,Gislaved,80-89,1520,1426,1364,0.938158,0.897368,,
06,Jönköping,0662,Gislaved,90 eller äldre,415,393,357,0.946988,0.860241,,
06,Jönköping,0665,Vaggeryd,16-17,378,272,9,0.719577,0.023810,,
06,Jönköping,0665,Vaggeryd,18-29,1792,1147,824,0.640067,0.459821,,
06,Jönköping,0665,Vaggeryd,30-39,1972,1485,1276,0.753043,0.647059,,
06,Jönköping,0665,Vaggeryd,40-49,1767,1465,1338,0.829089,0.757216,,
06,Jönköping,0665,Vaggeryd,50-59,1877,1617,1553,0.861481,0.827384,,
06,Jönköping,0665,Vaggeryd,60-69,1589,1444,1417,0.908748,0.891756,,
06,Jönköping,0665,Vaggeryd,70-79,1447,1381,1360,0.954388,0.939876,,
06,Jönköping,0665,Vaggeryd,80-89,664,625,610,0.941265,0.918675,,
06,Jönköping,0665,Vaggeryd,90 eller äldre,176,166,162,0.943182,0.920455,,
06,Jönköping,0680,Jönköping,16-17,3173,2262,178,0.712890,0.056098,,
06,Jönköping,0680,Jönköping,18-29,24175,17617,12801,0.728728,0.529514,,
06,Jönköping,0680,Jönköping,30-39,19711,14516,12073,0.736442,0.612501,,
06,Jönköping,0680,Jönköping,40-49,17152,14425,13112,0.841010,0.764459,,
06,Jönköping,0680,Jönköping,50-59,17349,15433,14650,0.889561,0.844429,,
06,Jönköping,0680,Jönköping,60-69,13752,12743,12398,0.926629,0.901542,,
06,Jönköping,0680,Jönköping,70-79,13108,12552,12334,0.957583,0.940952,,
06,Jönköping,0680,Jönköping,80-89,6657,6363,6088,0.955836,0.914526,,
06,Jönköping,0680,Jönköping,90 eller äldre,1839,1737,1666,0.944535,0.905927,,
06,Jönköping,0682,Nässjö,16-17,786,504,22,0.641221,0.027990,,
06,Jönköping,0682,Nässjö,18-29,4290,2833,2102,0.660373,0.489977,,
06,Jönköping,0682,Nässjö,30-39,3992,2933,2468,0.734719,0.618236,,
06,Jönköping,0682,Nässjö,40-49,3480,2849,2586,0.818678,0.743103,,
06,Jönköping,0682,Nässjö,50-59,4065,3602,3412,0.886101,0.839360,,
06,Jönköping,0682,Nässjö,60-69,3593,3350,3237,0.932368,0.900918,,
06,Jönköping,0682,Nässjö,70-79,3351,3213,3130,0.958818,0.934050,,
06,Jönköping,0682,Nässjö,80-89,1568,1493,1415,0.952168,0.902423,,
06,Jönköping,0682,Nässjö,90 eller äldre,475,437,411,0.920000,0.865263,,
06,Jönköping,0683,Värnamo,16-17,838,585,43,0.698091,0.051313,,
06,Jönköping,0683,Värnamo,18-29,4596,3155,2440,0.686466,0.530896,,
06,Jönköping,0683,Värnamo,30-39,4216,3180,2763,0.754269,0.655361,,
06,Jönköping,0683,Värnamo,40-49,4021,3400,3163,0.845561,0.786620,,
06,Jönköping,0683,Värnamo,50-59,4721,4216,4020,0.893031,0.851515,,
06,Jönköping,0683,Värnamo,60-69,4249,3956,3864,0.931043,0.909390,,
06,Jönköping,0683,Värnamo,70-79,3492,3336,3265,0.955326,0.934994,,
06,Jönköping,0683,Värnamo,80-89,1859,1767,1521,0.950511,0.818182,,
06,Jönköping,0683,Värnamo,90 eller äldre,463,426,329,0.920086,0.710583,,
06,Jönköping,0684,Sävsjö,16-17,299,193,10,0.645485,0.033445,,
06,Jönköping,0684,Sävsjö,18-29,1551,950,669,0.612508,0.431335,,
06,Jönköping,0684,Sävsjö,30-39,1275,932,804,0.730980,0.630588,,
06,Jönköping,0684,Sävsjö,40-49,1319,1006,907,0.762699,0.687642,,
06,Jönköping,0684,Sävsjö,50-59,1493,1278,1202,0.855995,0.805090,,
06,Jönköping,0684,Sävsjö,60-69,1301,1179,1156,0.906226,0.888547,,
06,Jönköping,0684,Sävsjö,70-79,1362,1271,1248,0.933186,0.916300,,
06,Jönköping,0684,Sävsjö,80-89,659,617,596,0.936267,0.904401,,
06,Jönköping,0684,Sävsjö,90 eller äldre,205,194,178,0.946341,0.868293,,
06,Jönköping,0685,Vetlanda,16-17,627,443,17,0.706539,0.027113,,
06,Jönköping,0685,Vetlanda,18-29,3527,2492,1861,0.706549,0.527644,,
06,Jönköping,0685,Vetlanda,30-39,3119,2401,2067,0.769798,0.662712,,
06,Jönköping,0685,Vetlanda,40-49,3056,2559,2359,0.837369,0.771924,,
06,Jönköping,0685,Vetlanda,50-59,3610,3249,3129,0.900000,0.866759,,
06,Jönköping,0685,Vetlanda,60-69,3295,3072,2874,0.932322,0.872231,,
06,Jönköping,0685,Vetlanda,70-79,3219,3096,2398,0.961789,0.744952,,
06,Jönköping,0685,Vetlanda,80-89,1612,1554,1514,0.964020,0.939206,,
06,Jönköping,0685,Vetlanda,90 eller äldre,475,439,422,0.924211,0.888421,,
06,Jönköping,0686,Eksjö,16-17,383,276,10,0.720627,0.026110,,
06,Jönköping,0686,Eksjö,18-29,2328,1694,1317,0.727663,0.565722,,
06,Jönköping,0686,Eksjö,30-39,2112,1658,1465,0.785038,0.693655,,
06,Jönköping,0686,Eksjö,40-49,1914,1634,1510,0.853710,0.788924,,
06,Jönköping,0686,Eksjö,50-59,2248,1993,1915,0.886566,0.851868,,
06,Jönköping,0686,Eksjö,60-69,2269,2116,2062,0.932569,0.908770,,
06,Jönköping,0686,Eksjö,70-79,2122,2038,1978,0.960415,0.932139,,
06,Jönköping,0686,Eksjö,80-89,1066,1006,977,0.943715,0.916510,,
06,Jönköping,0686,Eksjö,90 eller äldre,301,285,272,0.946844,0.903654,,
06,Jönköping,0687,Tranås,16-17,476,362,21,0.760504,0.044118,,
06,Jönköping,0687,Tranås,18-29,2619,1972,1391,0.752959,0.531119,,
06,Jönköping,0687,Tranås,30-39,2140,1695,1438,0.792056,0.671963,,
06,Jönköping,0687,Tranås,40-49,2090,1792,1667,0.857416,0.797608,,
06,Jönköping,0687,Tranås,50-59,2433,2208,2118,0.907522,0.870530,,
06,Jönköping,0687,Tranås,60-69,2042,1928,1891,0.944172,0.926053,,
06,Jönköping,0687,Tranås,70-79,2220,2161,2140,0.973423,0.963964,,
06,Jönköping,0687,Tranås,80-89,1257,1205,1190,0.958632,0.946698,,
06,Jönköping,0687,Tranås,90 eller äldre,351,334,324,0.951567,0.923077,,
07,Kronoberg,0760,Uppvidinge,16-17,216,113,66,0.523148,0.305556,,
07,Kronoberg,0760,Uppvidinge,18-29,1188,737,612,0.620370,0.515152,,
07,Kronoberg,0760,Uppvidinge,30-39,1116,741,639,0.663978,0.572581,,
07,Kronoberg,0760,Uppvidinge,40-49,1091,843,780,0.772686,0.714940,,
07,Kronoberg,0760,Uppvidinge,50-59,1259,1058,1007,0.840349,0.799841,,
07,Kronoberg,0760,Uppvidinge,60-69,1109,1006,986,0.907124,0.889089,,
07,Kronoberg,0760,Uppvidinge,70-79,1117,1028,1011,0.920322,0.905103,,
07,Kronoberg,0760,Uppvidinge,80-89,553,517,500,0.934901,0.904159,,
07,Kronoberg,0760,Uppvidinge,90 eller äldre,175,157,150,0.897143,0.857143,,
07,Kronoberg,0761,Lessebo,16-17,233,119,71,0.510730,0.304721,,
07,Kronoberg,0761,Lessebo,18-29,1058,673,566,0.636106,0.534972,,
07,Kronoberg,0761,Lessebo,30-39,942,683,613,0.725053,0.650743,,
07,Kronoberg,0761,Lessebo,40-49,1009,824,762,0.816650,0.755203,,
07,Kronoberg,0761,Lessebo,50-59,1070,925,895,0.864486,0.836449,,
07,Kronoberg,0761,Lessebo,60-69,988,911,890,0.922065,0.900810,,
07,Kronoberg,0761,Lessebo,70-79,1082,1016,996,0.939002,0.920518,,
07,Kronoberg,0761,Lessebo,80-89,442,416,395,0.941176,0.893665,,
07,Kronoberg,0761,Lessebo,90 eller äldre,128,113,100,0.882813,0.781250,,
07,Kronoberg,0763,Tingsryd,16-17,258,149,72,0.577519,0.279070,,
07,Kronoberg,0763,Tingsryd,18-29,1422,895,757,0.629395,0.532349,,
